"siteid","sitename","lat","long","area","notes","description","elev"
27299,"BB01",35.829288,-106.614032,NA,NA,NA,2487
27300,"BB02",35.834402,-106.618998,NA,NA,NA,2487
27301,"CBS3",35.830584,-106.722366,NA,NA,NA,2483
27303,"Lake Fork Canyon",35.85899,-106.728024,NA,NA,NA,2462
27304,"MCA4",35.791806,-106.63439,NA,NA,NA,2491
27307,"South Kratt Lake",46.843128,-88.86326,NA,NA,NA,367
27308,"Wichser Lake",45.237312,-88.678688,NA,NA,NA,392
27309,"Haarsteegse Wiel",51.717556,5.185116,NA,NA,NA,7
27310,"Drowned Forest",29,-87,NA,NA,NA,-693
27311,"Young Lake",46.443178,-85.716246,NA,NA,NA,260
27312,"Cova Galinha caldera",14.85728,-24.70264,NA,NA,NA,790
27313,"Partridge Lake",47.419114,-88.00827,NA,NA,NA,302
27316,"Etang Fer-de-Lance",45.355838,-72.22617,NA,NA,NA,287
27319,"Surusoo bog",58.52611,22.42306,NA,NA,NA,25
27320,"Surusoo bog",58.52611,22.42306,NA,NA,NA,25
27321,"Surusoo bog",58.52611,22.42306,NA,NA,NA,25
27322,"Surusoo bog",58.52611,22.42306,NA,NA,NA,25
27323,"Pitkasoo",58.27111,22.22222,NA,NA,NA,10
27324,"Chase Lake",46.407592,-69.042334,NA,NA,NA,245
27325,"Vedruka",58.33007,22.06158,NA,NA,NA,10
27326,"El Carrizal lake",41.31848,-4.14498,NA,NA,NA,847
27328,"Espinosa de Cerrato",41.95209,-3.93936,NA,NA,NA,859
27331,"Lake CF8",70.557108,-68.950614,NA,NA,NA,179
27332,"Barbaroxa de Baixo",38.07905,-8.80983,NA,NA,NA,8
27333,"Holey Meadow",35.953672,-118.617184,NA,NA,NA,1927
27334,"Cristol Lake",44.99361,6.59028,NA,NA,NA,2236
27335,"Correo",44.555,5.99556,NA,NA,NA,1090
27336,"Fish Lake",38.551864,-111.696028,NA,NA,NA,2697
27337,"Change-Glatinier",48.11667,-0.78889,NA,NA,NA,105
27338,"Lac du Mont de Belier",45.33944,2.64556,NA,NA,NA,907
27339,"La Beuffarde",46.82361,6.42306,NA,NA,NA,1174
27340,"Trout Meadow",36.196854,-118.424368,NA,NA,NA,1893
27341,"Brugeroux",45.14722,2.84889,NA,NA,NA,1233
27342,"Le Suc",45.37722,2.90472,NA,NA,NA,1199
27343,"Peuil Peat Bog",45.125,5.64361,NA,NA,NA,968
27344,"Plaine Alpe",44.96389,6.59417,NA,NA,NA,2240
27345,"Pré Rond",44.91889,6.59417,NA,NA,NA,1696
27347,"Surf Bay",-51.701866,-57.786942,NA,NA,NA,13
27348,"Lake Tanganyika",-6.633748,29.926054,NA,NA,NA,1307
27349,"Harreskov",56.03796,8.91161,NA,NA,NA,40
27353,"Laguna Bella Vista",-13.61667,-61.55,NA,NA,NA,172
27354,"Sierra de Baza",37.23333,-2.7,NA,NA,NA,1881
27355,"Sierra de Baza",37.23333,-2.7,NA,NA,NA,1881
27356,"Botija bog",39.603,-4.69673,NA,NA,NA,748
27357,"Windy Lake",49.812924,-117.878046,NA,NA,NA,1826
27358,"Loch nan Eala",57.90956,-5.04181,NA,NA,NA,98
27359,"Terrace Hollow",57.91094,-5.09022,NA,NA,NA,74
27360,"Above Cadubh",57.90683,-5.01747,NA,NA,NA,107
27361,"Sheepfold",57.90853,-5.04136,NA,NA,NA,96
27362,"West Achall Mire",57.91217,-5.116,NA,NA,NA,96
27363,"West Achall Gorge",57.91178,-5.11719,NA,NA,NA,95
27364,"Below Doir' a'Ghleannain",57.90353,-5.03183,NA,NA,NA,86
27365,"Sanctuary Wood",57.90344,-5.01267,NA,NA,NA,86
27366,"Eagle Calling",57.90433,-5.06283,NA,NA,NA,71
27367,"Loch Salach a' Ghiubhais",57.24893,-5.02402,NA,NA,NA,289
27368,"Loch an Fheadain",57.23894,-5.12026,NA,NA,NA,252
27369,"Colônia CO3",-23.8675,-46.70556,NA,NA,NA,750
27370,"Adit Track",57.32228,-4.82536,NA,NA,NA,233
27371,"Loch an Amair",57.29212,-4.88215,NA,NA,NA,322
27372,"Above Loch an Eang",57.27093,-4.914,NA,NA,NA,334
27373,"T_Junction",57.26307,-4.99019,NA,NA,NA,236
27374,"Cattle Grid",57.25411,-5.02114,NA,NA,NA,265
27375,"Road below Beinn a’ Mheadhoin",57.27789,-4.94281,NA,NA,NA,228
27376,"Finnart mire",56.66278,-4.40144,NA,NA,NA,273
27377,"No Aerial",56.6645,-4.33267,NA,NA,NA,365
27378,"Craiganour",56.72297,-4.23761,NA,NA,NA,375
27379,"Rannoch Forest",56.69269,-4.46775,NA,NA,NA,302
27380,"Camusericht",56.6955,-4.41764,NA,NA,NA,227
27381,"Black4a",56.65694,-4.37356,NA,NA,NA,348
27382,"Log Canyon",56.64808,-4.37358,NA,NA,NA,364
27383,"Gunnar's Tree",56.66935,-4.34631,NA,NA,NA,277
27384,"Yaksha 2",61.69611,55.57417,NA,NA,NA,116
27385,"Yaksha 3",61.73139,55.49417,NA,NA,NA,150
27386,"Bastani",42.06583,9.13417,NA,NA,NA,2094
27387,"Thunder Lake",52.227698,-119.349202,NA,NA,NA,1537
27388,"La Gourre",44.385,6.00333,NA,NA,NA,988
27389,"Redmountain Lake",53.921328,-121.29558,NA,NA,NA,1586
27399,"Villaverde",38.79895,-2.36032,NA,NA,NA,899
27400,"Siles lake",38.38903,-2.5095,NA,NA,NA,1285
27401,"Cañada de la Cruz",38.0675,-2.6875,NA,NA,NA,1595
27404,"Tillicum Beach",44.367888,-124.093126,NA,NA,NA,2
27405,"Kalmanstjörn Lake",65.6577,-17.2345,NA,NA,NA,259
27406,"El Sabinar",38.2,-2.11667,NA,NA,NA,1123
27407,"Sierra de Gádor",36.93159,-2.905,NA,NA,NA,1594
27409,"Lake Kavitaha",-19.04167,46.78333,NA,NA,NA,1264
27410,"Las Lanchas",39.58577,-4.8943,NA,NA,NA,791
27411,"Praillos de Boissier mire",36.90515,-4.07205,NA,NA,NA,1610
27412,"Verdeospesoa mire",43.055,-2.86139,NA,NA,NA,1007
27413,"Royal Basin Meadow Ridge",47.823988,-123.218812,NA,NA,NA,1772
27416,"Mbalang [M4]",7.31667,13.73333,NA,NA,NA,1101
27417,"Elx",38.17444,-0.75278,NA,NA,NA,2
27418,"Lake Salines",38.50472,-0.88889,NA,NA,NA,470
27419,"Mulsumer Moor",53.6594,8.64166,NA,NA,NA,5
27420,"Herrenhof",53.46002,8.93258,NA,NA,NA,9
27421,"Schmidt Lake",44.16725,-81.311568,NA,NA,NA,280
27422,"La Cruz",39.98778,-1.87333,NA,NA,NA,1009
27423,"Prat de Vila",38.91583,1.435,NA,NA,NA,4
27424,"Lake Tilla",10.39556,12.12972,NA,NA,NA,534
27425,"Es Grau",39.94806,4.25861,NA,NA,NA,7
27426,"Bassa Nera",42.63896,0.92444,NA,NA,NA,1886
27428,"Tizong [T2]",7.25,13.58333,NA,NA,NA,1096
27489,"Aalkistensee",48.99372,8.7611,NA,NA,NA,228
27491,"Frickenhauser See",50.40287,10.23705,NA,NA,NA,327
27492,"Joldelund-Hörrmoos",54.64474,9.14598,NA,NA,NA,14
27493,"Joldelunder Schweiz",54.64574,9.13051,NA,NA,NA,29
27494,"Anteojos Valley",-0.96577,-78.40662,NA,NA,NA,3966
27497,"Scharsee",54.22429,10.31089,NA,NA,NA,25
27499,"Lake Masoko",-9.334488,33.75559,NA,NA,NA,844
27500,"Duvensee",53.69294,10.545738,NA,NA,NA,31
27501,"Poolsee",54.31003,9.9612,NA,NA,NA,7
27502,"Oldenburg-Priesterwiese",54.29385,10.88231,NA,NA,NA,7
27507,"Loon Lake",44.11382,-110.94954,NA,NA,NA,1961
27508,"Ndurumu Swamp",-2.71667,29.96667,NA,NA,NA,1407
27509,"Lake Tanganyika [north basin]",-4.19,29.31026,NA,NA,NA,776
27510,"Johns Lake",48.63738,-113.85744,NA,NA,NA,1015
27511,"Kintla Lake Bog",48.93724,-114.35062,NA,NA,NA,1245
27512,"Black Lake",47.8634,-114.32434,NA,NA,NA,986
27513,"Yellowstone Lake",44.39252,-110.42258,NA,NA,NA,2358
27514,"Madura cave",-31.98135,127.081098,NA,NA,NA,16
27515,"Lake Mitsinjo",-16.03333,45.85,NA,NA,NA,32
27518,"Groter Warder",54.17131,10.41846,NA,NA,NA,17
27519,"Probstenwerder",54.21785,10.29035,NA,NA,NA,13
27520,"Großer Eutiner See",54.14263,10.63284,NA,NA,NA,37
27521,"Dosenmoor",54.13333,10.01667,NA,NA,NA,21
27523,"Rohrmoos/Bayerstadl",47.8333,11.0166,NA,NA,NA,733
27524,"Oderdinger Filz",47.85,11.1,NA,NA,NA,585
27525,"Rottgraben",47.83333,11.06667,NA,NA,NA,584
27526,"Zeller See",48.00176,9.64465,NA,NA,NA,571
27527,"Birnau Scheuerhalde",47.74873,9.22269,NA,NA,NA,437
27528,"Bal Lake",13.30694,10.94944,NA,NA,NA,320
27529,"Birnau Breitenhart 2",47.75093,9.24091,NA,NA,NA,442
27530,"Birnau Breitenhart 1",47.75649,9.23692,NA,NA,NA,445
27531,"Lower Red Rock Lake",44.63154,-111.86538,NA,NA,NA,2015
27533,"Großer Segeberger See",53.94217,10.32154,NA,NA,NA,42
27534,"Großer Plöner See",54.15722,10.42333,NA,NA,NA,35
27535,"Krakower See",53.60716,12.278474,NA,NA,NA,43
27537,"Schulzensee",53.24699,12.84694,NA,NA,NA,64
27538,"Tiefer See",53.7914,12.28974,NA,NA,NA,26
27540,"Bültsee",54.49527,9.75361,NA,NA,NA,7
27542,"Kollsee",54.5025,9.7433,NA,NA,NA,7
27543,"Rugensee",53.72396,11.37597,NA,NA,NA,43
27544,"Thorsberger Moor",54.64245,9.77247,NA,NA,NA,22
27550,"Doda Pilii",46.64239,22.85947,NA,NA,NA,1041
27551,"Nyamuswaga Valley",-2.9,29.98333,NA,NA,NA,1595
27552,"Ahakagyezi Swamp",-1.11667,29.9,NA,NA,NA,1837
27553,"Al Jourd",34.35,36.2,NA,NA,NA,2112
27554,"Aammiq",33.73222,35.79361,NA,NA,NA,854
27555,"Chamsine",33.75278,35.94806,NA,NA,NA,864
27556,"Aansser peat bog",35.0175,-4.99278,NA,NA,NA,1301
27557,"Bab El Karn",35.02278,-5.20694,NA,NA,NA,1203
27558,"Dayet M'Had",35.12833,-5.43861,NA,NA,NA,777
27559,"Belanské Lúky",49.214206,20.386108,NA,NA,NA,675
27560,"Hybkaňa",48.913298,22.163288,NA,NA,NA,848
27561,"Ras El Ma",33.47361,-5.13861,NA,NA,NA,1620
27562,"Lake Hachlaf",33.55056,-4.99472,NA,NA,NA,1674
27563,"Lake Sidi Ali",33.06806,-4.99833,NA,NA,NA,2093
27564,"Estanilles",42.62611,1.29611,NA,NA,NA,2271
27565,"Lago Lungo",42.47556,12.84722,NA,NA,NA,360
27567,"Anzali lagoon",37.44889,49.38028,NA,NA,NA,-28
27568,"Amirkola lagoon",37.35694,50.195,NA,NA,NA,-33
27569,"Lago Trifoglietti",39.54889,16.02222,NA,NA,NA,1066
27632,"Saint Florent",42.67222,9.30444,NA,NA,NA,3
27633,"Esmeer",53.00652,6.45873,NA,NA,NA,26
27634,"Dzelve Bog",57.23111,24.50472,NA,NA,NA,14
27635,"Piantarella lagoon",41.37361,9.21972,NA,NA,NA,-4
27636,"Eini peatland",56.85306,26.88722,NA,NA,NA,94
27637,"Creil",52.77528,5.6907,NA,NA,NA,-17
27638,"Lichtmis",52.58341,6.19,NA,NA,NA,8
27639,"Tollebeek NO Polder",52.68364,5.67765,NA,NA,NA,-12
27640,"Eindhoven 51D/343",51.40667,5.43922,NA,NA,NA,12
27643,"Aelbertsberg",52.41052,4.6117,NA,NA,NA,6
27644,"Halder",51.65016,5.31484,NA,NA,NA,5
27645,"Eipurs bog",57.24806,24.61667,NA,NA,NA,24
27646,"Rutten Gemaalweg",52.82572,5.69856,NA,NA,NA,-14
27647,"Kalna bog",57.95417,24.58722,NA,NA,NA,34
27648,"Lake Kuzi",57.030782,25.335168,NA,NA,NA,183
27649,"Middenmeer",52.75269,4.9955,NA,NA,NA,-14
27650,"Shahkileh",36.76139,53.59833,NA,NA,NA,-26
27653,"Pantene Mire",57.86306,25.21806,NA,NA,NA,41
27654,"Sarnate",57.10861,21.44083,NA,NA,NA,8
27655,"Svetinu lake",56.76028,27.14944,NA,NA,NA,104
27656,"Viki Mire",56.51722,22.91472,NA,NA,NA,94
27657,"Zilai bog",57.92139,24.54556,NA,NA,NA,26
27660,"Schalkhaar",52.28403,6.20211,NA,NA,NA,5
27661,"Diepenveen exercitieveld 27G/118 (W.268)",52.27553,6.18489,NA,NA,NA,7
27662,"Amsterdam terminal 821",52.37917,4.91417,NA,NA,NA,2
27663,"Willemsluizen",52.38421,4.90984,NA,NA,NA,-2
27664,"Bantega",52.82513,5.78465,NA,NA,NA,-11
27665,"Rutten polser 1675",52.81086,5.69867,NA,NA,NA,-18
27666,"Maalbeek",51.31031,6.14722,NA,NA,NA,24
27667,"Maalbeker hohe",51.30756,6.15283,NA,NA,NA,42
27670,"Russel-Tiglia-Egypte pit",51.3342,6.1525,NA,NA,NA,25
27671,"Jezioro Woniesc",51.99694,16.70528,NA,NA,NA,71
27672,"Gemert",51.54093,5.66829,NA,NA,NA,4
27673,"Linne",51.14232,5.93478,NA,NA,NA,31
27675,"Parížske močiare",47.86858,18.46814,NA,NA,NA,109
27676,"Shum Laka",5.85,10.05,NA,NA,NA,1399
27677,"Site 36",25.53333,51.5,NA,NA,NA,0
27678,"Susteren",51.04959,5.8439,NA,NA,NA,19
27679,"Koningsbosch",51.05615,5.95121,NA,NA,NA,48
27680,"Posterholt 105",51.13634,6.01515,NA,NA,NA,25
27681,"Posterholt 123",51.11111,6.02553,NA,NA,NA,20
27682,"Khor F.B.",25.5,51.41667,NA,NA,NA,11
27683,"Khor M",25.50556,51.42222,NA,NA,NA,15
27684,"Mukibongo Valley",-3.15833,30.58333,NA,NA,NA,1523
27685,"Lake Otjikoto",-19.16667,17.91667,NA,NA,NA,1224
27686,"Pepinusbrug",51.08627,5.92712,NA,NA,NA,20
27687,"Mindergangelt",50.97967,5.9787,NA,NA,NA,37
27688,"Schinveld",50.97774,6.00544,NA,NA,NA,55
27689,"Born",51.03449,5.79635,NA,NA,NA,53
27690,"Bouwberg SM42",50.95517,5.99237,NA,NA,NA,83
27691,"Ijsselmeer 15G/212",52.71728,5.50571,NA,NA,NA,-5
27692,"Ijsselmeer 15G/213",52.74374,5.50559,NA,NA,NA,-4
27693,"Donja Sipulja",44.50397,19.50429,NA,NA,NA,244
27694,"Dastín",48.64559,17.975784,NA,NA,NA,379
27695,"Ijsselmeer 15G/214",52.7745,5.5057,NA,NA,NA,-4
27696,"Dongen",51.63127,4.93267,NA,NA,NA,6
27697,"Laboot Swamp",0.95,34.56667,NA,NA,NA,2685
27698,"Coropuna peat bog",-15.61627,-72.699378,NA,NA,NA,4426
27699,"Pearly Beach",-34.648,19.505,NA,NA,NA,13
27700,"Haarlem Spaarnwouderstraat",52.37914,4.6401,NA,NA,NA,4
27701,"Haarlem Brinkmann",52.38171,4.63607,NA,NA,NA,7
27702,"Haarlem Schalkwijk",52.36274,4.65191,NA,NA,NA,-9
27703,"Haarlem Kruisstraat",52.38438,4.6359,NA,NA,NA,-6
27704,"Nederweert",51.27253,5.7509,NA,NA,NA,26
27705,"Bavel I",51.58456,4.83719,NA,NA,NA,11
27706,"Anton van Eyck",51.2623,6.12612,NA,NA,NA,50
27707,"Kajemarum Oasis",13.30833,11.03694,NA,NA,NA,334
27708,"Big Reedy Lagoon",-40.35765,148.2381,NA,NA,NA,16
27709,"Herten",51.16827,5.95896,NA,NA,NA,21
27710,"Herkenbosch",51.15674,6.06191,NA,NA,NA,26
27711,"Eindhoven I",51.41471,5.48031,NA,NA,NA,16
27712,"Haarlem Kabelsleuf",52.41274,4.659064,NA,NA,NA,-5
27713,"Bantega meester wijmaweg",52.83387,5.80493,NA,NA,NA,-20
27714,"Ruigekluft",52.74093,6.2824,NA,NA,NA,7
27715,"Hengelo Groeve Rientjes",52.29167,6.79915,NA,NA,NA,8
27742,"truwana East Coast Lagoon",-40.3421,148.36452,NA,NA,NA,10
27743,"Green Lagoon",-40.44297,148.14384,NA,NA,NA,10
27744,"Middle Patriarch Lagoon",-39.9963,148.1833,NA,NA,NA,14
27745,"Yakka Lagoon",-40.3589,148.2447,NA,NA,NA,26
27746,"Logtsche Heide",51.56248,5.23621,NA,NA,NA,4
27747,"Amsterdamse Waterleidingduinen Droge Kom",52.34418,4.55981,NA,NA,NA,13
27748,"Haarlem Antoniestraat",52.37773,4.64074,NA,NA,NA,3
27749,"Son",51.53003,5.43836,NA,NA,NA,6
27750,"Hei- en Boeicop",51.9566,5.09105,NA,NA,NA,6
27751,"Hee Terschelling",53.37524,5.25802,NA,NA,NA,1
27752,"Veldhoven",51.43628,5.40518,NA,NA,NA,12
27753,"Susterseel Zelfkant",50.99439,5.92846,NA,NA,NA,40
27754,"Leerdam (de Waterloop)",51.89412,5.09887,NA,NA,NA,6
27756,"Laumans pit",51.32314,6.15781,NA,NA,NA,31
27757,"Lake Kimili",1.1,34.56694,NA,NA,NA,4154
27758,"Hippolytushoef",52.9033,4.96161,NA,NA,NA,-13
27795,"Hollumerbosch",53.444058,5.620562,NA,NA,NA,6
27802,"E55 Rotterdam",51.91342,4.47083,NA,NA,NA,-9
27803,"Dordrecht",51.81848,4.67523,NA,NA,NA,3
27804,"Hollumerduinen",53.46046,5.63639,NA,NA,NA,6
27805,"Hollumermieden",53.43707,5.64887,NA,NA,NA,4
27806,"Hollumerstrand I",53.43786,5.62008,NA,NA,NA,1
27807,"Hollumerstrand II",53.4486,5.61613,NA,NA,NA,7
27810,"Waardenburg",51.84296,5.23556,NA,NA,NA,6
27811,"Het Zwinkel",51.53423,5.60714,NA,NA,NA,5
27812,"Den Bommel",51.71678,4.29584,NA,NA,NA,5
27813,"Muchoya Swamp",-1.28333,29.8,NA,NA,NA,2399
27814,"Bavel I Kleigroeve",51.57857,4.82456,NA,NA,NA,8
27815,"Rietvlei",-25.83333,28.33333,NA,NA,NA,1520
27830,"Midwolde",53.20454,6.39742,NA,NA,NA,10
27831,"Den Burg",53.05211,4.78777,NA,NA,NA,6
27832,"Nijland",53.04969,5.57473,NA,NA,NA,-10
27834,"M77/2_056-3",-3.74983,-81.12083,NA,NA,NA,-357
27835,"Ruigenhoek",52.29212,4.50847,NA,NA,NA,-11
27836,"Velsen Gildenlaan",52.38524,4.61996,NA,NA,NA,-5
27837,"Velsen Hoogovens",52.479294,4.627422,NA,NA,NA,3
27838,"Velsen Vormenhal",52.49728,4.59995,NA,NA,NA,9
27839,"Brielle",51.91498,4.16829,NA,NA,NA,-14
27840,"Hoogeveen lockpit",52.71292,6.43862,NA,NA,NA,7
27841,"Hayla Cave",10.76,47.3,NA,NA,NA,2164
27842,"Tate Vondo",-22.89583,30.32667,NA,NA,NA,1200
27844,"Egg Lagoon",-39.64417,143.99167,NA,NA,NA,17
27849,"Lake Tanganyika [LTBP cores]",-6.417354,29.554718,NA,NA,NA,786
27850,"de Meern",52.08449,5.02048,NA,NA,NA,-2
27851,"GeoB2107-3",-27.18,-46.45,NA,NA,NA,-1067
27852,"Eemnes",52.27047,5.32047,NA,NA,NA,-15
27881,"Diemerbrug",52.33062,4.97688,NA,NA,NA,-11
27892,"Peelo",53.02134,6.57052,NA,NA,NA,9
27896,"Foster Lake",44.8731,-110.16832,NA,NA,NA,2031
27897,"Buck Lake",44.9039,-110.12554,NA,NA,NA,2119
27898,"Buffalo Ford Pond",44.93434,-110.38474,NA,NA,NA,1925
27899,"Middle Rainbow Lake",45.02208,-110.74076,NA,NA,NA,1793
27900,"Big Trumpeter Lake",44.91538,-110.36896,NA,NA,NA,1864
27901,"Big Slide Lake",45.00368,-110.69936,NA,NA,NA,1741
27902,"Floating Island Lake",44.94164,-110.45054,NA,NA,NA,2011
27947,"Wageningen Forum",51.98565,5.66362,NA,NA,NA,7
27970,"Kelly Road",43.57,-110.707,NA,NA,NA,1978
27971,"Rijsplak II",53.39339,5.25286,NA,NA,NA,5
27972,"Rijsplak I",53.39151,5.25745,NA,NA,NA,4
27973,"Nesserbosch",53.45761,5.78399,NA,NA,NA,5
28025,"Colle Gnifetti",45.92936,7.87514,NA,NA,NA,4463
28026,"Tortoise Lagoon",-27.51643,153.473128,NA,NA,NA,40
28027,"Fern Pool",-15.9374,126.279914,NA,NA,NA,447
28028,"Black Springs",-15.630718,126.383506,NA,NA,NA,403
28030,"Oyo",19.26,26.18,NA,NA,NA,511
28031,"Gap Springs",-16.40221,126.134392,NA,NA,NA,559
28032,"Katenga Swamp",-1.2,29.81,NA,NA,NA,2119
28033,"al-Hawa",15.86667,46.88333,NA,NA,NA,791
28034,"Muisbosskerm se Groot Sloot section",-32.14139,18.30917,NA,NA,NA,8
28035,"Mangrove of Suwayh 1",22.08806,59.66694,NA,NA,NA,7
28038,"Goose Lake",44.54135,-110.84237,NA,NA,NA,2202
28039,"Crystal Lagoon",-40.47712,148.35079,NA,NA,NA,5
28040,"Welsby Lagoon",-27.438134,153.448984,NA,NA,NA,29
28041,"Workum",52.97865,5.44006,NA,NA,NA,-10
28042,"Roswinkel",52.84304,7.03238,NA,NA,NA,8
28043,"Tower Hill",-38.320172,142.356184,NA,NA,NA,4
28044,"Erica",52.71606,6.95092,NA,NA,NA,9
28045,"Rosmalen",51.72104,5.40949,NA,NA,NA,10
28046,"Valkenswaard N49",51.31377,5.41715,NA,NA,NA,19
28047,"Westerhoven",51.33611,5.39689,NA,NA,NA,17
28048,"Scharwoude",52.62301,5.01254,NA,NA,NA,0
28049,"Zuurland",51.89207,4.14974,NA,NA,NA,-9
28050,"Fransche Kamp",51.99762,5.70937,NA,NA,NA,26
28051,"Den Osse",51.74357,3.88582,NA,NA,NA,1
28052,"Onnen",53.15192,6.64843,NA,NA,NA,2
28053,"Moershoofd",51.24716,3.51839,NA,NA,NA,5
28054,"Nederweert II",51.30969,5.75088,NA,NA,NA,14
28055,"Susteren II",51.05129,5.84456,NA,NA,NA,21
28056,"Zegbroekpolder",52.06264,4.21739,NA,NA,NA,2
28057,"Wassenaar",52.11638,4.31978,NA,NA,NA,15
28058,"Hidden Swamp",-38.01735,147.6303,NA,NA,NA,2
28059,"Huffman Lake",45.130618,-84.781304,NA,NA,NA,348
28060,"Lake Condah",-38.064328,141.829222,NA,NA,NA,43
28062,"Deelpan Meriba 1",-29.18333,25.75,NA,NA,NA,1272
28063,"Akko",32.9,35.08333,NA,NA,NA,1
28064,"Larnaca Salt Lake",34.88083,33.61194,NA,NA,NA,3
28065,"Dor",32.6175,34.91639,NA,NA,NA,0
28066,"Tel Dan",33.25,35.65361,NA,NA,NA,190
28067,"Tell Leilan",36.86417,41.2375,NA,NA,NA,369
28068,"Mirna River",45.33639,13.65833,NA,NA,NA,5
28069,"Creixell",41.15556,1.43389,NA,NA,NA,-3
28070,"Bereket",37.54222,30.295,NA,NA,NA,1410
28071,"Tell Tweini",35.37083,35.93722,NA,NA,NA,7
28072,"Laihalampi",61.48833,26.08083,NA,NA,NA,137
28073,"Pla de l'Estany",42.18833,2.52972,NA,NA,NA,507
28074,"Toskaljarvi",69.2,21.46667,NA,NA,NA,751
28075,"Armeña",42.51444,0.33611,NA,NA,NA,2221
28076,"Marboré Lake",42.69556,0.04,NA,NA,NA,2580
28077,"Lehmilampi",63.61667,29.1,NA,NA,NA,116
28078,"Alderhill Bottom",50.92333,-1.71556,NA,NA,NA,88
28079,"Beckford",52.02917,-2.01806,NA,NA,NA,43
28080,"Wellington Quarry",52.11667,-2.73333,NA,NA,NA,67
28081,"Cookley",52.41583,-2.24083,NA,NA,NA,34
28082,"Bigland Tarn",54.23778,-2.99028,NA,NA,NA,148
28083,"Channel Area 240",52.56861,1.8925,NA,NA,NA,-30
28084,"Basa de la Mora",42.54556,0.32528,NA,NA,NA,1905
28085,"El Portalet",42.79873,-0.39943,NA,NA,NA,1816
28086,"Barrow Moor",50.865,-1.64639,NA,NA,NA,64
28087,"Church Moor",50.86111,-1.65083,NA,NA,NA,63
28088,"Gritnam Bog",50.85917,-1.59806,NA,NA,NA,39
28089,"Hive Garn Bottom",50.93417,-1.72083,NA,NA,NA,91
28090,"Stephill Bottom",50.84639,-1.49722,NA,NA,NA,15
28091,"The Noads Bog",50.85389,-1.43583,NA,NA,NA,23
28092,"Rakes Brakes Bottom",50.9125,-1.68556,NA,NA,NA,72
28093,"Boundless Copse Hindhead",51.12083,-0.71583,NA,NA,NA,204
28094,"Lago Verdarolo",44.35922,10.12311,NA,NA,NA,1392
28095,"Mawgan Porth Submerged Forest",50.46639,-5.03222,NA,NA,NA,4
28096,"Lodge Road Bog B Epping Forest",51.67944,-0.06972,NA,NA,NA,41
28097,"Horton Quarry",51.46389,-0.54167,NA,NA,NA,18
28098,"GeoB16205-4",-1.35183,-43.09667,NA,NA,NA,-1908
28099,"Matupi cave",1.5,36,NA,NA,NA,885
28100,"Clifford Lake",45.028548,-84.636414,NA,NA,NA,379
28101,"O'Brien Lake",44.641044,-83.88304,NA,NA,NA,266
28113,"Horseshoe Lake",44.599476,-83.769296,NA,NA,NA,280
28114,"Madurodam",52.09868,4.30252,NA,NA,NA,8
28115,"Schiermonnikoog Duinveen",53.47944,6.16737,NA,NA,NA,4
28116,"Terschelling Kooibosjes",53.3762,5.21798,NA,NA,NA,5
28117,"Lago Albano",41.75,12.66667,NA,NA,NA,294
28118,"Meinweg",51.16716,6.1095,NA,NA,NA,42
28119,"Birkat Ram",33.25,35.66667,NA,NA,NA,224
28120,"Kinneret",32.82028,35.58861,NA,NA,NA,-218
28121,"Lago di Nemi",41.71667,12.7,NA,NA,NA,324
28122,"Skomer",51.74,-5.3,NA,NA,NA,48
28123,"Valle di Castiglione",41.89167,12.75972,NA,NA,NA,123
28124,"Lingua d'Oca",41.83056,12.275,NA,NA,NA,3
28125,"Elands Bay Cave",-32.31389,18.36278,NA,NA,NA,2
28126,"Wonderkrater",-24.43,28.74333,NA,NA,NA,1110
28127,"Edercloon",53.81556,-7.89611,NA,NA,NA,36
28128,"Vlieland Strand III",53.26753,4.95487,NA,NA,NA,1
28129,"Vlieland Strand IV",53.27939,4.97847,NA,NA,NA,1
28130,"Vlieland Strand I",53.30294,5.04224,NA,NA,NA,5
28131,"Stuphallet",78.96056,11.66683,NA,NA,NA,-74
28132,"Kostverlorenveen",53.10916,6.54776,NA,NA,NA,1
28133,"Gulickshof",51.06028,5.89722,NA,NA,NA,20
28134,"Stuphallet",78.96083,11.59694,NA,NA,NA,-47
28135,"Søre Salatberget",79.74,10.80421,NA,NA,NA,31
28136,"Rålstranda",77.0017,15.2572,NA,NA,NA,-15
28137,"Dolerittneset",78.075,20.9225,NA,NA,NA,23
28138,"Anderssonbukta",78.3083,20.6083,NA,NA,NA,6
28139,"Båtvika",70.9192,-8.7333,NA,NA,NA,501
28140,"Borgsletta",70.9133,-8.7444,NA,NA,NA,97
28141,"Hollendarhaugen",70.9667,-8.6806,NA,NA,NA,6
28142,"Kvalrossbukta",70.9728,-8.6944,NA,NA,NA,11
28143,"Slieveanorra bog",55.08444,-6.1925,NA,NA,NA,298
28144,"Lake Badsjön",68.34472,18.79667,NA,NA,NA,395
28145,"Alter Rachelsee",48.9723,13.4001,NA,NA,NA,1059
28146,"Rachelsee",48.9743,13.4014,NA,NA,NA,1072
28147,"Biogradsko Forest Hollow #1",42.90155,19.60225,NA,NA,NA,1202
28148,"Gijzenveen",52.2699,5.14152,NA,NA,NA,-3
28149,"Engbertsdijksveen",52.4741,6.66741,NA,NA,NA,7
28150,"Lilbosch",51.08417,5.91396,NA,NA,NA,35
